Track_age_yrs,Track_degradation,Load_cycles_daily,Load_amplitude_avg_N,Balast_thickness_inmm,track_confining_pressure_kPa,curve_radius_mm,tilting_wagon,fracture_strength_level,fracture_strength_value,track_fouling,track_misalignment,rail_material_inhomogenous,humidty_percent,corrosion_index_iso,speed_mph,Accumulated_tonnage_kgpmeter,rail_fall_in_mm,track_quality_index,inspection_interval_yrs
22,FALSE,148,2417,165,196,518,TRUE,2,320,FALSE,TRUE,FALSE,90,5,167,46,76,1,6
42,FALSE,99,2290,371,197,578,FALSE,1,223,FALSE,TRUE,FALSE,82,5,192,64,57,4,6
24,TRUE,84,1947,369,67,541,FALSE,1,247,FALSE,TRUE,FALSE,73,8,123,56,57,2,5
23,FALSE,126,2185,281,158,454,TRUE,4,301,FALSE,FALSE,TRUE,81,2,181,47,29,8,5
31,FALSE,43,2503,233,48,497,FALSE,2,201,TRUE,TRUE,FALSE,71,2,197,61,68,1,2
54,TRUE,115,1544,192,51,564,FALSE,3,239,FALSE,TRUE,FALSE,77,3,153,61,86,7,6
28,FALSE,63,2463,173,115,486,FALSE,3,210,TRUE,TRUE,TRUE,90,6,169,62,57,8,5
25,FALSE,94,2430,283,193,487,FALSE,1,240,FALSE,FALSE,FALSE,100,1,130,56,74,3,3
54,FALSE,89,2058,346,78,512,TRUE,1,262,FALSE,TRUE,FALSE,78,5,193,45,32,8,3
23,FALSE,94,2069,392,20,606,FALSE,1,227,FALSE,TRUE,FALSE,93,6,151,53,56,8,4
53,TRUE,62,1533,310,227,612,,1,261,FALSE,FALSE,TRUE,92,10,138,47,28,7,6
24,TRUE,67,2168,191,80,630,,1,208,FALSE,FALSE,TRUE,75,10,201,60,61,7,6
32,FALSE,165,2010,205,30,482,TRUE,3,320,FALSE,FALSE,TRUE,93,10,86,53,78,7,2
45,FALSE,84,2098,303,163,588,FALSE,4,207,FALSE,TRUE,TRUE,98,6,149,49,52,9,4
55,FALSE,125,2325,192,84,503,TRUE,5,285,TRUE,TRUE,FALSE,71,4,125,49,28,9,6
52,FALSE,87,1801,224,29,463,,3,243,FALSE,FALSE,TRUE,88,5,138,57,76,1,3
23,FALSE,109,2102,282,98,615,TRUE,5,302,FALSE,FALSE,FALSE,70,4,104,65,55,8,3
3,FALSE,58,2573,398,50,615,FALSE,5,283,FALSE,TRUE,FALSE,83,2,172,65,23,10,3
35,FALSE,129,2309,151,185,475,FALSE,1,266,TRUE,FALSE,FALSE,87,5,102,58,55,10,2
7,FALSE,54,2131,197,63,479,FALSE,2,306,FALSE,FALSE,TRUE,91,3,144,56,16,7,2
5,FALSE,43,2066,169,195,482,TRUE,3,200,TRUE,TRUE,FALSE,83,5,127,56,28,5,2
31,FALSE,186,2417,286,61,505,TRUE,5,209,FALSE,FALSE,FALSE,98,2,134,46,76,4,4
15,TRUE,40,2257,295,51,543,FALSE,2,266,FALSE,FALSE,TRUE,84,5,244,48,12,5,6
3,FALSE,46,2380,241,118,451,FALSE,1,241,FALSE,TRUE,TRUE,99,8,153,65,38,2,6
36,TRUE,189,1607,307,25,520,TRUE,3,228,FALSE,TRUE,FALSE,79,3,140,58,33,4,5
12,FALSE,136,1826,205,39,609,TRUE,2,231,FALSE,TRUE,FALSE,71,5,214,55,33,4,4
32,FALSE,117,2455,241,153,480,FALSE,2,253,FALSE,TRUE,TRUE,100,6,196,60,80,1,4
14,TRUE,104,1899,368,73,450,TRUE,5,276,FALSE,TRUE,TRUE,90,9,154,49,50,7,3
35,TRUE,137,1513,392,226,516,TRUE,2,270,TRUE,TRUE,FALSE,88,4,200,59,13,9,6
18,TRUE,83,2065,230,229,609,FALSE,5,247,FALSE,FALSE,FALSE,90,4,137,53,22,9,2
11,TRUE,138,2137,327,53,583,FALSE,5,302,TRUE,FALSE,TRUE,70,3,199,61,42,2,5
15,TRUE,87,1887,220,39,459,TRUE,1,266,FALSE,FALSE,FALSE,87,7,75,51,14,9,2
19,TRUE,178,1817,378,148,610,TRUE,2,229,FALSE,FALSE,TRUE,86,4,246,60,28,9,4
8,FALSE,144,1597,287,82,523,TRUE,3,200,FALSE,FALSE,FALSE,86,7,105,63,79,10,4
20,TRUE,137,1803,368,99,513,FALSE,3,305,FALSE,TRUE,FALSE,89,10,81,63,82,7,6
24,FALSE,78,2128,244,147,555,TRUE,1,325,FALSE,FALSE,FALSE,91,10,220,54,12,9,5
14,FALSE,94,1856,311,216,527,FALSE,5,251,TRUE,TRUE,TRUE,71,6,159,59,74,1,5
25,TRUE,56,1636,230,46,459,,5,324,FALSE,TRUE,FALSE,70,8,176,50,39,9,5
24,TRUE,143,2575,163,111,452,FALSE,4,220,FALSE,FALSE,FALSE,99,4,120,49,51,4,5
35,TRUE,171,2465,232,210,482,TRUE,2,248,TRUE,FALSE,TRUE,75,5,92,52,74,5,6
8,TRUE,83,2334,216,220,589,TRUE,1,302,TRUE,TRUE,FALSE,91,5,129,48,52,5,5
7,TRUE,169,2385,266,51,501,FALSE,5,222,FALSE,TRUE,TRUE,95,7,218,49,16,6,6
11,TRUE,136,2347,230,80,525,TRUE,5,277,TRUE,TRUE,TRUE,87,2,227,66,62,9,2
32,TRUE,110,1690,305,119,581,TRUE,2,276,FALSE,FALSE,FALSE,93,2,96,58,22,2,2
13,TRUE,52,2423,183,161,487,TRUE,2,268,FALSE,TRUE,FALSE,100,7,150,47,58,8,4
36,TRUE,66,1926,302,20,510,TRUE,4,279,TRUE,FALSE,FALSE,71,10,160,56,34,5,6
14,FALSE,105,1527,273,183,577,FALSE,2,303,FALSE,TRUE,FALSE,92,8,190,52,71,8,3
11,TRUE,195,2413,296,42,569,,3,205,TRUE,TRUE,FALSE,84,8,191,65,62,4,4
12,TRUE,144,1847,297,63,607,FALSE,2,290,FALSE,FALSE,TRUE,92,8,228,62,50,9,3
33,TRUE,43,1670,180,192,556,TRUE,1,201,TRUE,FALSE,TRUE,74,10,197,45,54,6,5
11,FALSE,43,2371,286,80,490,FALSE,5,200,FALSE,TRUE,FALSE,87,7,230,46,54,6,4
34,FALSE,130,1659,327,121,497,FALSE,4,241,FALSE,FALSE,FALSE,71,6,89,58,32,10,4
15,FALSE,187,1834,158,40,574,TRUE,5,291,TRUE,FALSE,FALSE,73,6,163,65,63,1,6
33,FALSE,146,1553,150,108,625,FALSE,4,261,FALSE,FALSE,FALSE,83,3,159,52,19,3,5
24,TRUE,99,1510,283,189,555,FALSE,3,238,FALSE,FALSE,TRUE,96,8,239,52,40,8,3
19,FALSE,88,1742,373,229,557,FALSE,4,221,FALSE,TRUE,TRUE,91,8,173,53,42,7,5
25,TRUE,150,2045,361,31,550,FALSE,1,225,TRUE,FALSE,FALSE,88,10,164,62,71,3,2
29,FALSE,83,2202,314,148,610,,5,289,FALSE,TRUE,FALSE,77,10,188,52,35,8,5
24,TRUE,67,2101,346,146,543,,5,202,FALSE,FALSE,TRUE,80,7,185,59,68,4,2
22,TRUE,177,1603,292,16,476,TRUE,2,245,FALSE,FALSE,FALSE,90,1,213,47,87,5,3
17,FALSE,87,1746,324,15,475,TRUE,3,311,FALSE,FALSE,TRUE,95,8,185,47,48,10,2
9,FALSE,193,1741,363,201,514,,1,308,TRUE,TRUE,TRUE,84,8,138,49,29,1,5
3,TRUE,133,2091,308,147,481,FALSE,2,316,TRUE,TRUE,FALSE,82,7,198,66,50,1,3
34,FALSE,141,1768,205,209,544,FALSE,5,301,TRUE,TRUE,FALSE,96,10,249,64,42,1,5
12,FALSE,125,1780,365,29,499,TRUE,4,204,TRUE,TRUE,TRUE,92,4,173,50,19,1,3
26,FALSE,122,2506,194,29,562,TRUE,4,220,FALSE,TRUE,TRUE,96,1,130,66,23,1,2
34,FALSE,118,2275,249,213,473,TRUE,3,242,FALSE,FALSE,TRUE,86,2,86,55,83,2,5
5,FALSE,74,1692,260,189,523,FALSE,3,322,TRUE,FALSE,FALSE,99,8,140,61,43,2,2
5,FALSE,152,1766,341,122,555,FALSE,3,227,FALSE,TRUE,TRUE,91,1,177,45,71,5,5
19,TRUE,135,2280,372,17,562,TRUE,1,285,TRUE,TRUE,TRUE,73,7,87,65,86,4,4
27,FALSE,175,1892,278,122,524,FALSE,3,205,FALSE,FALSE,TRUE,100,1,120,46,39,8,2
17,TRUE,195,2236,351,204,610,TRUE,2,243,TRUE,FALSE,TRUE,96,5,78,53,29,4,6
28,TRUE,41,2096,301,99,569,FALSE,1,206,TRUE,TRUE,FALSE,78,8,107,54,20,9,3
6,FALSE,200,2450,231,99,612,FALSE,2,285,FALSE,FALSE,FALSE,97,2,214,45,16,2,5
35,FALSE,194,2233,332,23,560,FALSE,2,203,TRUE,TRUE,TRUE,75,8,209,45,85,7,4
13,TRUE,85,1767,196,213,471,FALSE,1,311,FALSE,FALSE,TRUE,89,7,105,63,84,5,4
21,FALSE,186,1667,276,95,526,FALSE,1,241,FALSE,FALSE,FALSE,87,3,126,49,38,4,6
18,FALSE,106,2116,243,168,567,,5,207,FALSE,TRUE,FALSE,97,10,109,56,77,1,4
34,FALSE,152,2119,332,80,552,FALSE,2,308,TRUE,TRUE,FALSE,71,2,208,57,68,3,6
5,FALSE,95,1679,397,207,477,TRUE,1,285,FALSE,FALSE,TRUE,100,3,240,64,45,6,5
17,TRUE,148,2176,314,58,596,FALSE,4,248,TRUE,FALSE,TRUE,95,7,196,60,46,3,5
23,FALSE,100,1995,199,136,522,TRUE,2,238,TRUE,FALSE,FALSE,92,2,123,58,19,9,4
10,TRUE,104,2291,294,156,558,FALSE,3,247,FALSE,FALSE,FALSE,82,8,138,47,69,6,4
7,FALSE,173,2126,245,185,508,FALSE,1,309,TRUE,TRUE,FALSE,84,2,127,48,40,8,6
16,FALSE,169,2234,318,135,538,FALSE,4,312,FALSE,TRUE,FALSE,87,8,97,65,24,3,4
9,FALSE,62,2098,225,208,548,FALSE,1,330,FALSE,FALSE,FALSE,91,7,97,56,67,10,2
19,FALSE,175,2353,346,130,581,TRUE,1,253,FALSE,TRUE,FALSE,98,2,106,63,33,3,2
20,TRUE,127,2063,344,212,487,FALSE,1,328,TRUE,TRUE,FALSE,86,1,92,65,42,3,3
20,FALSE,196,1869,343,73,534,FALSE,5,302,TRUE,FALSE,TRUE,99,2,109,59,74,6,6
30,FALSE,110,1595,161,126,601,FALSE,5,277,FALSE,TRUE,TRUE,96,4,249,50,80,7,6
34,FALSE,141,2094,320,161,534,FALSE,1,236,FALSE,FALSE,TRUE,92,1,98,53,86,7,4
32,FALSE,194,2532,251,128,473,FALSE,2,285,TRUE,TRUE,TRUE,75,4,116,65,32,1,5
18,FALSE,137,1782,302,28,460,FALSE,2,261,FALSE,TRUE,FALSE,71,5,168,58,63,8,6
31,TRUE,115,2497,319,160,476,TRUE,4,219,FALSE,FALSE,FALSE,83,10,183,61,65,7,5
20,FALSE,69,2435,222,120,483,TRUE,1,251,FALSE,TRUE,TRUE,74,6,132,59,65,1,2
31,FALSE,162,2035,199,69,597,,5,227,TRUE,FALSE,TRUE,96,10,133,60,61,3,5
29,TRUE,59,2016,253,43,473,TRUE,2,244,TRUE,TRUE,FALSE,81,2,86,59,68,5,3
4,FALSE,192,2125,160,50,559,FALSE,1,328,TRUE,FALSE,TRUE,77,5,166,60,41,10,2
26,FALSE,200,2427,338,59,499,TRUE,5,203,FALSE,FALSE,FALSE,73,8,213,66,41,6,2
9,TRUE,125,2469,297,158,470,TRUE,2,309,FALSE,TRUE,FALSE,82,2,104,51,59,4,3
13,TRUE,42,2408,280,114,593,FALSE,1,254,FALSE,TRUE,FALSE,87,2,169,59,60,10,3
20,FALSE,145,2035,172,44,552,FALSE,2,281,TRUE,TRUE,FALSE,77,1,161,60,75,9,5
26,TRUE,187,1726,340,171,490,TRUE,3,218,TRUE,TRUE,FALSE,100,4,126,59,77,6,5
27,TRUE,62,1521,366,128,607,FALSE,4,326,FALSE,FALSE,FALSE,76,8,171,65,51,7,6
28,FALSE,107,2120,335,186,607,FALSE,3,244,TRUE,FALSE,FALSE,73,1,235,47,15,4,5
6,FALSE,135,1540,183,92,488,TRUE,2,240,TRUE,TRUE,FALSE,72,8,210,48,17,7,5
3,TRUE,96,2161,307,101,558,TRUE,1,238,TRUE,FALSE,TRUE,73,7,218,62,24,7,3
22,TRUE,159,1810,195,90,573,TRUE,4,220,TRUE,TRUE,TRUE,90,3,156,50,52,3,6
33,FALSE,98,1531,197,171,509,TRUE,5,308,TRUE,TRUE,TRUE,77,7,90,65,35,10,3
15,FALSE,124,2413,167,85,582,,4,211,TRUE,FALSE,TRUE,72,2,247,52,86,5,3
16,TRUE,170,2571,225,208,578,FALSE,1,202,TRUE,TRUE,TRUE,78,7,248,48,81,10,6
21,FALSE,155,2472,156,32,629,TRUE,1,296,TRUE,TRUE,TRUE,81,9,196,65,62,5,3
36,FALSE,51,2267,248,30,469,FALSE,1,234,FALSE,TRUE,FALSE,85,7,200,56,57,3,6
19,TRUE,92,2185,160,184,590,FALSE,4,297,FALSE,TRUE,FALSE,78,8,189,52,18,3,2
16,TRUE,115,1840,376,43,613,FALSE,2,290,FALSE,FALSE,FALSE,71,9,119,64,84,1,3
21,TRUE,181,1589,314,68,482,FALSE,5,309,TRUE,TRUE,TRUE,84,10,159,50,26,8,4
26,FALSE,104,2207,201,218,545,FALSE,2,267,TRUE,TRUE,FALSE,98,8,94,57,37,10,5
31,TRUE,106,2132,249,98,578,FALSE,3,291,FALSE,TRUE,FALSE,84,10,109,61,72,9,5
5,TRUE,196,2399,360,92,451,TRUE,5,248,TRUE,FALSE,FALSE,95,3,198,61,53,4,3
8,TRUE,126,2501,173,225,560,TRUE,1,267,FALSE,TRUE,TRUE,71,2,205,45,56,9,5
11,TRUE,50,2349,187,50,546,,2,324,TRUE,FALSE,FALSE,93,5,125,53,61,7,6
18,TRUE,146,1542,301,21,573,FALSE,5,267,TRUE,FALSE,FALSE,78,9,104,54,78,8,3
13,FALSE,94,1885,267,173,538,TRUE,5,285,TRUE,TRUE,FALSE,82,4,173,62,53,10,6
29,TRUE,178,2157,376,72,550,TRUE,2,218,TRUE,TRUE,TRUE,90,2,168,53,65,3,3
36,FALSE,180,2299,229,41,501,FALSE,3,249,TRUE,FALSE,FALSE,80,10,134,60,87,3,4
18,TRUE,128,2535,387,197,544,FALSE,1,324,TRUE,FALSE,TRUE,87,7,173,61,76,9,6
32,FALSE,92,2436,295,194,583,TRUE,5,208,FALSE,FALSE,TRUE,84,1,128,54,43,6,4
32,FALSE,77,2389,191,201,557,FALSE,3,224,FALSE,TRUE,FALSE,96,6,120,58,61,7,3
22,FALSE,104,2578,342,181,463,,4,273,FALSE,FALSE,TRUE,73,5,111,57,77,8,6
3,FALSE,48,2310,238,36,571,,1,256,TRUE,TRUE,FALSE,96,1,209,63,12,1,5
32,FALSE,107,1710,228,73,532,TRUE,5,239,FALSE,FALSE,FALSE,79,8,201,63,60,10,3
29,TRUE,96,2108,182,123,478,TRUE,5,262,TRUE,FALSE,FALSE,91,3,195,45,25,1,6
16,TRUE,193,1626,305,146,585,TRUE,2,248,TRUE,FALSE,FALSE,88,6,78,51,68,9,2
4,FALSE,110,2029,376,70,610,FALSE,4,283,FALSE,FALSE,TRUE,76,4,135,54,68,1,6
10,FALSE,166,2323,187,17,503,TRUE,5,303,TRUE,TRUE,FALSE,71,7,150,51,36,1,3
14,TRUE,124,2381,218,82,552,FALSE,3,273,FALSE,FALSE,FALSE,80,8,206,64,64,10,2
11,TRUE,86,1588,329,196,555,FALSE,1,220,TRUE,TRUE,FALSE,99,3,204,66,52,9,6
12,FALSE,143,1844,325,147,622,TRUE,3,312,FALSE,FALSE,TRUE,89,2,110,63,44,5,4
25,FALSE,104,2496,192,56,464,FALSE,3,274,TRUE,TRUE,FALSE,85,5,227,64,26,7,6
32,FALSE,136,1874,274,31,628,FALSE,2,219,TRUE,TRUE,FALSE,86,10,131,62,72,6,2
28,FALSE,92,1600,369,77,532,TRUE,1,299,FALSE,TRUE,FALSE,100,6,186,65,46,7,4
28,TRUE,162,2005,362,224,490,TRUE,2,320,TRUE,TRUE,FALSE,76,10,152,63,43,9,6
6,TRUE,192,1647,243,82,508,FALSE,5,266,FALSE,TRUE,FALSE,79,5,184,62,44,9,3
34,TRUE,184,2137,180,169,509,FALSE,2,217,FALSE,FALSE,TRUE,84,10,155,61,64,10,3
21,TRUE,113,1715,240,91,548,FALSE,3,306,FALSE,TRUE,TRUE,85,8,225,49,32,1,5
18,TRUE,45,2145,390,122,491,TRUE,4,223,FALSE,FALSE,TRUE,76,7,131,52,38,8,3
21,FALSE,130,1637,160,92,556,TRUE,2,273,TRUE,FALSE,FALSE,91,2,128,55,60,9,2
35,FALSE,167,1756,380,37,580,TRUE,4,246,FALSE,FALSE,FALSE,90,5,140,47,67,10,6
10,TRUE,200,2469,319,45,575,TRUE,5,304,TRUE,TRUE,FALSE,87,8,181,59,22,8,4
18,TRUE,89,1928,381,30,526,TRUE,5,226,TRUE,FALSE,TRUE,94,10,151,55,13,3,5
28,TRUE,192,2227,347,212,626,,3,270,FALSE,TRUE,FALSE,94,7,101,63,16,2,2
21,TRUE,92,2526,350,106,565,TRUE,1,261,TRUE,FALSE,TRUE,95,2,143,49,48,2,6
33,TRUE,157,1830,226,67,614,FALSE,3,273,TRUE,FALSE,FALSE,85,1,151,45,18,7,3
9,TRUE,116,1858,281,109,627,TRUE,4,258,TRUE,TRUE,TRUE,87,1,219,60,59,10,5
6,TRUE,124,2596,331,59,496,FALSE,4,272,FALSE,TRUE,TRUE,83,9,99,54,57,6,2
24,FALSE,190,2328,347,60,537,TRUE,2,327,TRUE,FALSE,TRUE,77,10,228,47,63,3,5
4,FALSE,126,1825,162,159,519,FALSE,1,255,FALSE,FALSE,FALSE,96,10,77,50,64,7,6
32,TRUE,159,1725,159,184,628,FALSE,3,267,TRUE,TRUE,TRUE,87,10,204,64,31,4,3
13,FALSE,99,2371,269,172,543,TRUE,1,251,FALSE,FALSE,FALSE,77,7,77,60,58,7,4
3,TRUE,122,1680,361,86,520,TRUE,1,275,FALSE,FALSE,TRUE,76,1,243,53,51,7,5
12,TRUE,189,2131,152,87,597,TRUE,1,239,TRUE,FALSE,FALSE,82,10,90,51,16,6,3
18,TRUE,57,2398,314,150,570,FALSE,3,323,FALSE,FALSE,FALSE,76,6,215,52,32,8,5
34,FALSE,117,1701,240,171,595,FALSE,4,257,FALSE,TRUE,FALSE,97,7,239,48,81,5,3
29,FALSE,180,1972,392,210,540,TRUE,5,269,TRUE,FALSE,FALSE,95,5,224,63,71,4,3
26,FALSE,110,1771,292,115,522,TRUE,3,227,FALSE,TRUE,FALSE,97,3,210,45,14,4,4
29,TRUE,111,2587,197,96,492,TRUE,3,287,TRUE,FALSE,TRUE,72,9,93,60,70,4,5
7,TRUE,173,2311,181,93,541,TRUE,3,215,TRUE,FALSE,FALSE,86,8,218,53,49,6,5
6,TRUE,53,2391,336,225,512,FALSE,4,225,TRUE,TRUE,FALSE,84,1,186,62,52,5,2
23,TRUE,83,2113,378,162,484,FALSE,2,304,TRUE,TRUE,FALSE,96,8,242,54,67,4,2
36,TRUE,117,2019,357,167,593,FALSE,5,294,TRUE,FALSE,FALSE,98,3,169,58,20,1,6
11,TRUE,97,2288,340,131,609,TRUE,1,208,FALSE,FALSE,FALSE,81,5,153,56,54,9,3
5,TRUE,121,2404,305,160,564,,5,324,TRUE,TRUE,TRUE,80,3,199,58,57,4,6
8,TRUE,42,1819,233,22,470,FALSE,4,321,FALSE,FALSE,TRUE,84,4,79,64,46,8,4
27,TRUE,160,1792,313,68,514,TRUE,3,310,TRUE,FALSE,FALSE,87,6,228,56,38,2,2
14,FALSE,62,2506,245,76,538,FALSE,2,273,TRUE,TRUE,FALSE,95,10,228,55,51,4,5
18,TRUE,112,1977,316,43,459,TRUE,3,258,TRUE,FALSE,TRUE,87,1,96,62,15,2,3
29,FALSE,86,2441,362,164,453,TRUE,2,200,TRUE,TRUE,TRUE,78,8,130,54,88,8,4
23,TRUE,139,2493,231,22,452,TRUE,5,303,FALSE,FALSE,FALSE,95,5,180,53,24,5,2
28,FALSE,68,1978,183,181,602,TRUE,1,316,FALSE,TRUE,FALSE,84,5,241,59,58,9,5
35,TRUE,107,1725,176,131,491,FALSE,1,201,TRUE,TRUE,FALSE,75,9,130,56,73,8,5
15,FALSE,55,1733,336,30,578,TRUE,4,232,FALSE,TRUE,TRUE,91,5,132,59,72,1,3
33,TRUE,139,1516,341,27,468,TRUE,5,311,FALSE,TRUE,TRUE,99,3,87,57,29,6,6
30,TRUE,107,1802,326,26,506,,1,263,TRUE,TRUE,FALSE,90,6,189,64,54,1,6
17,TRUE,176,2417,278,125,562,TRUE,2,256,FALSE,FALSE,FALSE,75,3,104,60,73,9,2
22,FALSE,71,2251,162,36,627,TRUE,2,255,FALSE,TRUE,TRUE,95,10,200,57,83,2,4
21,TRUE,120,1837,274,125,498,FALSE,4,309,TRUE,FALSE,FALSE,94,4,111,57,75,2,4
30,TRUE,71,2295,159,69,500,TRUE,2,323,TRUE,TRUE,TRUE,70,10,210,50,78,9,5
8,TRUE,124,2511,338,176,501,FALSE,3,291,TRUE,FALSE,FALSE,75,3,119,62,84,4,6
4,FALSE,162,1590,382,131,476,FALSE,4,325,FALSE,FALSE,TRUE,79,7,141,54,59,6,2
18,FALSE,52,2497,214,144,580,FALSE,2,289,TRUE,TRUE,FALSE,78,4,135,51,70,10,6
19,TRUE,90,1709,263,48,516,FALSE,1,208,TRUE,TRUE,TRUE,89,6,149,64,45,2,2
11,TRUE,120,2248,257,170,463,FALSE,2,318,FALSE,TRUE,TRUE,79,8,189,54,61,2,3
17,TRUE,51,1644,349,89,578,FALSE,1,272,TRUE,TRUE,FALSE,94,10,112,64,22,5,3
36,FALSE,142,2472,184,55,575,FALSE,1,254,FALSE,TRUE,TRUE,76,10,87,57,62,10,6
30,FALSE,187,1615,302,129,480,FALSE,4,225,TRUE,TRUE,FALSE,71,6,82,46,20,8,5
12,FALSE,66,2565,394,147,529,TRUE,3,283,TRUE,FALSE,FALSE,79,2,170,45,46,7,6
24,TRUE,45,2160,171,22,581,FALSE,4,204,TRUE,TRUE,FALSE,71,1,113,51,85,8,2
5,TRUE,143,2440,379,226,580,FALSE,5,247,TRUE,TRUE,TRUE,87,5,182,57,65,1,6
22,TRUE,113,1973,189,122,453,TRUE,5,272,TRUE,FALSE,FALSE,85,4,234,52,39,3,6
26,FALSE,174,1824,332,222,603,FALSE,3,297,FALSE,TRUE,FALSE,72,8,194,66,16,10,4
15,FALSE,67,1832,294,167,482,FALSE,4,297,FALSE,FALSE,TRUE,99,2,84,49,88,2,6
34,TRUE,86,2310,167,72,588,TRUE,5,301,TRUE,FALSE,FALSE,72,3,104,59,26,3,3
19,FALSE,179,2584,175,25,519,TRUE,1,330,TRUE,TRUE,FALSE,93,1,77,57,71,9,4
23,FALSE,192,2313,357,95,522,FALSE,1,328,TRUE,TRUE,FALSE,91,10,125,52,41,7,6
32,FALSE,184,2470,233,99,460,FALSE,4,325,TRUE,TRUE,FALSE,91,8,143,64,53,5,2
10,FALSE,193,2451,204,191,530,FALSE,3,225,FALSE,FALSE,FALSE,98,8,220,58,42,5,3
29,FALSE,190,2043,259,117,488,FALSE,3,257,FALSE,TRUE,FALSE,76,4,118,61,55,5,5
4,FALSE,62,1786,267,40,592,TRUE,2,258,FALSE,FALSE,TRUE,98,1,189,55,75,9,2
33,TRUE,77,2372,208,99,534,TRUE,4,220,FALSE,TRUE,TRUE,70,8,176,59,69,8,3
36,TRUE,54,2247,349,63,528,FALSE,2,296,FALSE,FALSE,FALSE,86,3,100,57,79,10,5
14,FALSE,118,2416,260,29,627,FALSE,4,250,TRUE,TRUE,TRUE,76,4,143,51,63,2,6
26,TRUE,77,1983,293,46,519,FALSE,5,207,FALSE,FALSE,FALSE,74,7,247,65,77,9,3
5,FALSE,189,2191,193,204,624,,4,296,TRUE,FALSE,TRUE,91,9,180,58,33,9,2
8,TRUE,44,2178,150,224,474,TRUE,5,259,FALSE,TRUE,TRUE,82,2,131,59,52,2,6
17,FALSE,141,1579,264,63,614,FALSE,2,264,TRUE,FALSE,TRUE,89,10,234,50,72,6,4
7,TRUE,136,1867,170,122,552,TRUE,5,222,TRUE,TRUE,FALSE,87,8,136,63,63,8,4
4,TRUE,115,2327,211,193,450,FALSE,4,250,FALSE,TRUE,TRUE,70,5,165,57,64,5,2
21,FALSE,69,2175,388,156,565,FALSE,5,321,TRUE,TRUE,FALSE,79,3,86,64,58,3,5
19,TRUE,124,2461,181,24,516,TRUE,1,273,FALSE,TRUE,TRUE,76,1,132,60,16,7,5
11,TRUE,136,2225,304,58,526,FALSE,4,312,FALSE,FALSE,TRUE,76,9,190,63,27,10,3
16,TRUE,149,1887,274,143,533,TRUE,2,222,FALSE,FALSE,TRUE,85,1,221,49,81,5,6
9,FALSE,192,2535,229,171,575,TRUE,3,301,TRUE,FALSE,TRUE,81,10,184,54,74,8,5
11,FALSE,75,1956,309,119,512,TRUE,3,304,FALSE,FALSE,FALSE,78,2,179,50,50,10,3
17,FALSE,140,2190,193,142,545,TRUE,2,277,FALSE,TRUE,FALSE,97,2,199,45,57,2,6
30,TRUE,112,2579,265,58,523,FALSE,5,321,FALSE,TRUE,FALSE,93,9,215,60,76,5,2
34,FALSE,167,1981,383,188,481,TRUE,3,302,FALSE,FALSE,TRUE,81,1,111,60,39,2,5
14,TRUE,136,1510,368,83,510,TRUE,5,206,FALSE,TRUE,TRUE,94,6,116,63,59,1,5
13,FALSE,142,1878,318,118,570,FALSE,2,270,FALSE,FALSE,FALSE,78,1,87,58,79,4,4
6,TRUE,69,2061,180,153,566,FALSE,1,205,TRUE,TRUE,FALSE,82,7,147,65,73,6,2
29,FALSE,195,2007,341,109,512,FALSE,1,241,TRUE,FALSE,FALSE,74,10,168,47,53,8,5
5,TRUE,148,1693,355,23,576,TRUE,3,324,TRUE,TRUE,FALSE,82,10,94,47,88,5,4
3,TRUE,185,2316,196,219,627,FALSE,3,324,FALSE,FALSE,TRUE,70,3,74,65,48,6,4
36,FALSE,193,2499,190,213,508,FALSE,3,296,FALSE,TRUE,TRUE,100,7,158,55,53,2,3
17,TRUE,57,2202,364,43,578,,5,202,TRUE,TRUE,FALSE,86,6,123,62,60,7,4
32,TRUE,76,1900,303,219,464,FALSE,2,252,FALSE,TRUE,TRUE,71,4,110,52,72,6,4
18,TRUE,136,2143,365,156,569,TRUE,1,266,TRUE,FALSE,FALSE,89,9,79,56,61,8,6
22,TRUE,79,1965,394,203,553,TRUE,4,222,TRUE,FALSE,FALSE,88,1,92,57,73,10,5
12,FALSE,42,1954,396,175,534,FALSE,4,291,FALSE,TRUE,TRUE,100,7,138,51,69,7,2
8,TRUE,178,1761,231,112,514,TRUE,1,244,TRUE,FALSE,TRUE,99,6,86,57,68,8,6
36,FALSE,105,1760,348,21,544,FALSE,3,330,FALSE,TRUE,TRUE,85,5,124,62,33,4,5
8,FALSE,94,1820,283,141,509,FALSE,5,249,FALSE,FALSE,TRUE,86,10,199,62,46,6,4
17,TRUE,177,2140,219,96,482,FALSE,5,291,FALSE,FALSE,TRUE,96,10,79,64,43,1,6
3,TRUE,137,1899,250,41,576,TRUE,1,234,FALSE,FALSE,TRUE,71,10,118,53,12,10,2
32,FALSE,116,1573,186,88,623,TRUE,3,247,FALSE,TRUE,TRUE,87,1,148,58,49,5,5
18,TRUE,171,1992,278,117,473,TRUE,3,203,FALSE,FALSE,FALSE,71,4,161,62,71,3,6
25,TRUE,44,2508,268,146,513,FALSE,1,329,FALSE,FALSE,TRUE,100,2,250,65,78,3,2
11,TRUE,190,2432,240,61,516,FALSE,2,283,FALSE,FALSE,FALSE,79,3,247,58,74,7,3
